,person_id,age,citizen_status,nativity_status,weekly_hours_worked,total_income,self_employed_income,wage_income,interest_income,other_income,marital_status,school_status,sex,when_last_worked,worked_last_week,language,race_native_american,race_asian,race_black,race_native_hawaiian,race_pacific_islander,race_white,race_other,household_id,Predicted_uninsured,Prediction_prob
13362,84411,20,citizen_birth,native_born,30,6194.0,27.0,6052.0,37.0,78.0,never_married,public_school,M,in_last_year,worked,English,0,0,0,0,0,1,0,36657,1,0.5259001130865585
13363,84414,62,citizen_naturalized,foreign_born,40,120295.0,30.0,120082.0,88.0,95.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36660,0,0.24197372834853173
13364,84415,61,citizen_birth,native_born,18,71771.0,62.0,11593.0,97.0,60019.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36660,0,0.1200093659159483
13365,84419,73,citizen_birth,native_born,0,75686.0,86.0,97.0,310.0,75193.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36664,0,0.1445095903440336
13366,84420,71,citizen_birth,native_born,0,40591.0,58.0,92.0,21.0,40420.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36664,0,0.18077848216336592
13367,84421,40,citizen_birth,native_born,45,124180.0,49.0,124028.0,19.0,84.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36665,0,0.10974289073262258
13368,84422,39,noncitizen,foreign_born,40,108167.0,50.0,108009.0,40.0,68.0,married,not_student,M,in_last_year,not_reported,Telugu,0,1,0,0,0,0,0,36666,1,0.6824145772146595
13369,84423,35,noncitizen,foreign_born,0,152.0,17.0,19.0,54.0,62.0,married,not_student,F,over_five_years_ago,not_reported,Telugu,0,1,0,0,0,0,0,36666,1,0.9249180416404313
13370,84431,64,citizen_birth,native_born,60,100261.0,9.0,100093.0,74.0,85.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36669,0,0.1344595563813727
13371,84434,45,citizen_birth,native_born,0,291.0,33.0,96.0,94.0,68.0,married,not_student,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,36671,1,0.5568153361771359
13372,84435,46,citizen_birth,native_born,0,246.0,23.0,70.0,81.0,72.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36671,0,0.42548016604691824
13373,84454,82,citizen_birth,native_born,0,13373.0,48.0,49.0,91.0,13185.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36678,0,0.3636455536667821
13374,84455,80,citizen_birth,native_born,0,7110.0,10.0,48.0,76.0,6976.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36678,0,0.2863447318221693
13375,84458,53,citizen_birth,native_born,40,30304.0,90.0,30067.0,61.0,86.0,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36680,0,0.3142483476682635
13376,84472,31,citizen_birth,native_born,15,16245.0,97.0,16080.0,66.0,2.0,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36687,0,0.4376257023805588
13377,84482,23,citizen_birth,native_born,20,35225.0,48.0,35052.0,90.0,35.0,married,not_student,M,in_last_year,not_reported,Spanish,0,0,0,0,0,0,1,36692,1,0.5310200752494078
13378,84483,23,citizen_birth,native_born,40,716.0,95.0,503.0,60.0,58.0,married,not_student,F,in_last_year,worked,Spanish,0,0,0,0,0,0,1,36692,1,0.6012875316979037
13379,84489,63,citizen_birth,native_born,24,36187.0,6.0,36139.0,8.0,34.0,married,not_student,F,in_last_year,worked,English,0,0,1,0,0,0,0,36696,0,0.2689969404249283
13380,84490,24,citizen_birth,native_born,40,35225.0,45.0,35009.0,91.0,80.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36697,1,0.5065583191106855
13381,84491,25,citizen_birth,native_born,60,30144.0,33.0,30017.0,81.0,13.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36697,1,0.5451997236090249
13382,84508,44,noncitizen,foreign_born,50,19369.0,78.0,19206.0,15.0,70.0,married,not_student,M,in_last_year,worked,Arabic,0,0,0,0,0,1,0,36707,1,0.9330991825987212
13383,84509,40,noncitizen,foreign_born,0,2177.0,2.0,67.0,2050.0,58.0,married,not_student,F,over_five_years_ago,did_not_work,Arabic,0,0,0,0,0,1,0,36707,1,0.9165272516114377
13384,84512,31,noncitizen,foreign_born,20,20242.0,63.0,20061.0,79.0,39.0,divorced,not_student,F,in_last_year,worked,Arabic,0,0,0,0,0,1,0,36707,1,0.8854536979127845
13385,84517,84,citizen_birth,native_born,0,27632.0,75.0,86.0,17.0,27454.0,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36709,0,0.27353794491560357
13386,84520,65,citizen_birth,native_born,8,88400.0,43.0,4984.0,3323.0,80050.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36711,0,0.08055648527928169
13387,84521,75,citizen_birth,native_born,0,28193.0,56.0,20.0,17.0,28100.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36711,0,0.3136818428645104
13388,84524,64,citizen_birth,native_born,0,33374.0,78.0,13.0,67.0,33216.0,divorced,not_student,F,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,36713,0,0.19713710026277
13389,84531,54,citizen_birth,native_born,50,40103.0,81.0,40009.0,8.0,5.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36719,0,0.3534575703193032
13390,84532,52,citizen_birth,native_born,0,103.0,39.0,1.0,4.0,59.0,married,not_student,F,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,36719,0,0.40629351767491856
13391,84537,50,citizen_birth,native_born,0,11181.0,96.0,7.0,36.0,11042.0,never_married,not_student,M,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,36721,1,0.5758165155051643
13392,84538,50,citizen_birth,native_born,0,8835.0,58.0,69.0,71.0,8637.0,divorced,public_school,M,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,36721,0,0.37628551855807485
13393,84541,33,citizen_birth,native_born,45,40163.0,57.0,40072.0,3.0,31.0,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36723,0,0.33087443971947467
13394,84560,33,citizen_birth,native_born,40,76247.0,97.0,76051.0,10.0,89.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36730,0,0.16240114720411947
13395,84561,40,citizen_birth,native_born,45,75256.0,83.0,75074.0,36.0,63.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36730,0,0.23429856603043106
13396,84584,53,citizen_birth,native_born,40,40227.0,90.0,40039.0,92.0,6.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36740,0,0.3492066906370293
13397,84585,61,citizen_birth,native_born,0,162.0,13.0,70.0,32.0,47.0,married,not_student,F,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,36740,0,0.37667431911670873
13398,84591,19,citizen_birth,native_born,50,22233.0,93.0,22026.0,42.0,72.0,never_married,not_student,M,in_last_year,not_reported,English,0,0,0,0,0,1,0,36744,1,0.5996632274318728
13399,84613,29,citizen_birth,native_born,40,38195.0,78.0,38041.0,36.0,40.0,never_married,not_student,F,in_last_year,worked,English,0,0,1,0,0,0,1,36754,0,0.4755087755888275
13400,84614,43,citizen_birth,native_born,45,45195.0,64.0,45005.0,87.0,39.0,married,not_student,M,in_last_year,worked,English,0,0,1,0,0,0,0,36755,0,0.4153283087919348
13401,84615,44,citizen_birth,native_born,0,8652.0,62.0,100.0,68.0,8422.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,36755,0,0.4456989250885541
13402,84621,29,citizen_birth,native_born,40,25285.0,86.0,25092.0,27.0,80.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36757,1,0.5428673183065924
13403,84622,27,citizen_birth,native_born,40,29113.0,3.0,29024.0,28.0,58.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36757,1,0.5291707687110953
13404,84625,42,noncitizen,foreign_born,60,60131.0,20.0,60010.0,19.0,82.0,married,not_student,M,in_last_year,not_reported,Spanish,0,0,0,0,0,1,0,36759,1,0.8599098458373894
13405,84626,45,citizen_birth,native_born,32,30137.0,96.0,30015.0,24.0,2.0,married,not_student,F,in_last_year,not_reported,English,0,0,0,0,0,1,0,36759,0,0.30250430254073024
13406,84631,50,citizen_naturalized,foreign_born,40,59553.0,6372.0,53061.0,70.0,50.0,married,not_student,M,in_last_year,worked,Marathi,0,1,0,0,0,0,0,36762,1,0.5825717736355298
13407,84632,45,citizen_naturalized,foreign_born,12,9459.0,54.0,3075.0,14.0,6316.0,married,not_student,F,in_last_year,not_reported,Marathi,0,1,0,0,0,0,0,36762,1,0.7071460319009238
13408,84638,86,citizen_birth,native_born,0,14525.0,60.0,28.0,4.0,14433.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36766,0,0.3454503835694477
13409,84639,53,citizen_naturalized,foreign_born,40,1986.0,69.0,1200.0,46.0,671.0,married,not_student,F,in_last_year,did_not_work,English,0,0,0,0,0,0,1,36766,1,0.7860153003851849
13410,84640,47,noncitizen,foreign_born,0,292.0,35.0,98.0,77.0,82.0,married,public_school,M,over_five_years_ago,did_not_work,Tagalog,0,1,0,0,0,0,0,36767,1,0.9078000219380417
13411,84641,42,noncitizen,foreign_born,40,84131.0,10.0,84071.0,34.0,16.0,married,not_student,F,in_last_year,worked,Tagalog,0,1,0,0,0,0,0,36767,1,0.673838318173843
13412,84662,35,citizen_birth,native_born,44,75137.0,35.0,75095.0,5.0,2.0,divorced,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36772,0,0.22087545132605402
13413,84664,27,citizen_birth,native_born,40,50160.0,78.0,50036.0,39.0,7.0,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36772,0,0.29895718879413086
13414,84669,65,citizen_birth,native_born,40,55629.0,67.0,54020.0,1535.0,7.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36775,0,0.24631882649808767
13415,84670,58,citizen_birth,native_born,0,116.0,12.0,55.0,30.0,19.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36775,0,0.3865917503424479
13416,84691,72,citizen_birth,native_born,0,6795.0,72.0,53.0,53.0,6617.0,married,not_student,M,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,36786,0,0.48869549868817025
13417,84714,50,noncitizen,foreign_born,45,40224.0,80.0,40066.0,7.0,71.0,married,not_student,M,in_last_year,not_reported,English,0,0,0,0,0,0,1,36795,1,0.915081104048774
13418,84715,54,noncitizen,foreign_born,0,264.0,73.0,89.0,44.0,58.0,married,not_student,F,over_five_years_ago,not_reported,English,0,0,0,0,0,0,1,36795,1,0.9264761969137146
13419,84724,28,citizen_birth,native_born,40,22646.0,10.0,22614.0,22.0,0.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36799,1,0.560304702848265
13420,84725,22,citizen_birth,native_born,30,20676.0,68.0,20057.0,87.0,464.0,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36799,0,0.4554629880281836
13421,84726,43,citizen_birth,native_born,45,115176.0,28.0,115056.0,46.0,46.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36800,0,0.11057530771277263
13422,84727,44,citizen_birth,native_born,40,47101.0,29.0,47011.0,23.0,38.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36800,0,0.2380682581218191
13423,84745,46,citizen_birth,native_born,45,62185.0,29.0,62045.0,67.0,44.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36807,0,0.2719414439768992
13424,84746,45,citizen_birth,native_born,32,28181.0,12.0,25100.0,34.0,3035.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36807,0,0.3114648403651976
13425,84748,94,citizen_birth,native_born,0,11293.0,98.0,47.0,100.0,11048.0,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36808,0,0.31828041800780227
13426,84749,35,citizen_birth,native_born,45,12164.0,0.0,12044.0,60.0,60.0,never_married,not_student,M,in_last_year,did_not_work,English,0,0,0,0,0,1,0,36809,1,0.5956084646964285
13427,84756,56,citizen_birth,native_born,0,29142.0,31.0,83.0,63.0,28965.0,widowed,not_student,F,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,36812,0,0.34835941369229195
13428,84758,24,citizen_birth,native_born,40,144188.0,81.0,144007.0,62.0,38.0,never_married,not_student,F,in_last_year,worked,English,0,0,1,0,0,0,0,36814,0,0.06912939303755133
13429,84761,26,citizen_birth,native_born,0,122.0,7.0,18.0,60.0,37.0,never_married,not_student,M,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,36814,1,0.7051739691954138
13430,84797,61,citizen_birth,native_born,30,17695.0,17572.0,84.0,39.0,0.0,divorced,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36832,0,0.2815816065493871
13431,84798,49,citizen_birth,native_born,44,168196.0,27.0,168062.0,32.0,75.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36833,0,0.03517332668413943
13432,84799,48,citizen_birth,native_born,0,182.0,6.0,52.0,38.0,86.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36833,0,0.4191422482996093
13433,84808,37,citizen_birth,native_born,0,8577.0,20.0,80.0,5.0,8472.0,never_married,not_student,M,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,36838,1,0.6317010752796476
13434,84809,86,citizen_birth,native_born,0,13370.0,29.0,63.0,68.0,13210.0,widowed,not_student,F,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,36839,0,0.33248160877850347
13435,84819,42,citizen_birth,native_born,0,220.0,7.0,60.0,75.0,78.0,married,not_student,F,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,36844,0,0.43904432406726496
13436,84820,39,citizen_birth,native_born,55,4360.0,89.0,4076.0,96.0,99.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36844,1,0.5952792731591849
13437,84835,43,citizen_birth,native_born,45,100250.0,34.0,100089.0,92.0,35.0,never_married,not_student,F,in_last_year,worked,English,0,0,1,0,0,0,0,36852,0,0.13021772196166148
13438,84840,18,citizen_birth,native_born,10,265.0,15.0,190.0,50.0,10.0,never_married,private_school,M,in_last_year,worked,English,0,0,0,0,0,1,0,36856,1,0.6191122970596622
13439,84841,19,citizen_birth,native_born,10,577.0,59.0,436.0,81.0,1.0,never_married,private_school,F,in_last_year,did_not_work,English,0,0,0,0,0,1,0,36856,0,0.48738541819945497
13440,84846,42,citizen_birth,native_born,20,3466.0,81.0,3266.0,33.0,86.0,never_married,not_student,F,in_last_year,did_not_work,Spanish,0,0,0,0,0,1,0,36858,0,0.4722153385815147
13441,84847,23,citizen_birth,native_born,0,163.0,75.0,54.0,9.0,25.0,never_married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36858,1,0.5400260433215059
13442,84850,60,citizen_birth,native_born,37,140195.0,75.0,140055.0,17.0,48.0,married,not_student,F,in_last_year,worked,English,0,0,1,0,0,0,0,36859,0,0.040704819703564814
13443,84851,65,citizen_birth,native_born,0,60619.0,10.0,60.0,56.0,60493.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,36859,0,0.24814464202931943
13444,84852,60,citizen_birth,native_born,40,70149.0,70010.0,36.0,28.0,75.0,divorced,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36860,0,0.18138504210192377
13445,84886,31,citizen_birth,native_born,50,182263.0,35.0,180094.0,2035.0,99.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36875,0,0.020503917680104528
13446,84887,36,citizen_birth,native_born,40,35219.0,35062.0,76.0,62.0,19.0,married,not_student,M,in_last_year,not_reported,English,0,0,0,0,0,1,0,36875,0,0.42992760161000404
13447,84924,81,citizen_birth,native_born,0,28025.0,10.0,49.0,29.0,27937.0,divorced,not_student,M,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,36889,0,0.26780602593943476
13448,84934,20,citizen_birth,native_born,45,30197.0,30019.0,69.0,77.0,32.0,never_married,private_school,M,in_last_year,worked,English,1,0,0,0,0,1,1,36892,1,0.5512423377033409
13449,84935,20,citizen_birth,native_born,40,3146.0,41.0,3026.0,45.0,34.0,never_married,private_school,F,in_last_year,did_not_work,English,0,0,0,0,0,1,0,36893,0,0.4923792125125111
13450,84945,88,citizen_birth,native_born,0,32819.0,20.0,56.0,352.0,32391.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36896,0,0.257232506579377
13451,84946,86,citizen_naturalized,foreign_born,0,201511.0,42.0,81.0,33517.0,167871.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36896,0,0.020763036032821886
13452,84966,70,citizen_birth,native_born,0,28059.0,25.0,20.0,37.0,27977.0,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,36907,0,0.3112163390620186
13453,84967,48,citizen_birth,native_born,6,5384.0,69.0,493.0,3.0,4819.0,divorced,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36907,0,0.3624177635043123
13454,84982,54,citizen_birth,native_born,35,505210.0,84.0,505003.0,52.0,71.0,never_married,not_student,F,in_last_year,worked,English,0,0,1,0,0,0,0,36915,0,2.0406083512851525e-05
13455,84983,34,citizen_birth,native_born,40,68224.0,88.0,68063.0,30.0,43.0,never_married,not_student,M,in_last_year,did_not_work,English,0,0,1,0,0,0,0,36915,0,0.3577257431074691
13456,84986,68,citizen_birth,native_born,0,104178.0,22.0,6.0,4968.0,99182.0,divorced,not_student,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,36917,0,0.0781426782100744
13457,84987,54,citizen_naturalized,foreign_born,40,30316.0,41.0,30098.0,78.0,99.0,married,not_student,M,in_last_year,worked,Romanian,0,0,0,0,0,1,0,36918,1,0.7120103315826128
13458,84988,53,citizen_naturalized,foreign_born,40,38176.0,12.0,38003.0,91.0,70.0,married,not_student,F,in_last_year,worked,Romanian,0,0,0,0,0,1,0,36918,1,0.5581688930998003
13459,84998,18,citizen_birth,native_born,0,340.0,84.0,68.0,89.0,99.0,never_married,not_student,M,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,36923,1,0.7264716880843229
13460,85003,21,citizen_birth,native_born,8,5728.0,90.0,5567.0,54.0,17.0,never_married,private_school,F,in_last_year,worked,English,0,0,0,0,0,1,0,36926,0,0.45148277800902775
13461,85005,62,citizen_birth,native_born,30,1877.0,1587.0,53.0,153.0,84.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36928,0,0.38572584565402174
13462,85006,62,citizen_birth,native_born,55,505202.0,55.0,505064.0,16.0,67.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36928,0,2.223067087339554e-05
13463,85007,31,citizen_birth,native_born,55,45203.0,69.0,45003.0,62.0,69.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36928,0,0.4403127655663943
13464,85028,66,citizen_birth,native_born,45,72677.0,61.0,48783.0,3522.0,20311.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36937,0,0.18477789411131942
13465,85029,64,citizen_birth,native_born,35,33575.0,74.0,33315.0,98.0,88.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36937,0,0.23858865658070721
13466,85030,24,citizen_birth,native_born,40,6637.0,20.0,6509.0,27.0,81.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36937,1,0.6551726338199543
13467,85038,18,citizen_birth,native_born,0,1472.0,51.0,76.0,61.0,1284.0,never_married,public_school,M,in_last_five_years,did_not_work,Spanish,0,0,0,0,0,0,1,36941,1,0.6062953657857326
13468,85039,18,citizen_birth,native_born,0,192.0,13.0,69.0,96.0,14.0,never_married,public_school,M,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,0,1,36941,1,0.6128552436338801
13469,85040,48,citizen_birth,native_born,40,35245.0,73.0,35012.0,65.0,95.0,married,public_school,F,in_last_year,not_reported,Spanish,0,0,0,0,0,0,1,36941,0,0.22314273030168674
13470,85053,44,citizen_birth,native_born,40,27214.0,97.0,27016.0,54.0,47.0,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,36945,0,0.3240878150946188
13471,85054,41,citizen_birth,native_born,43,43088.0,8.0,43045.0,5.0,30.0,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36945,0,0.3749369850987692
13472,85055,21,citizen_birth,native_born,30,14642.0,60.0,14504.0,51.0,27.0,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,36945,1,0.6179481994118665
13473,85062,67,citizen_birth,native_born,0,8390.0,22.0,64.0,10.0,8294.0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,36949,0,0.3712091796803015
13474,85063,62,citizen_birth,native_born,0,18087.0,45.0,65.0,41.0,17936.0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,36949,0,0.46217171180735017
13475,85064,32,citizen_birth,native_born,0,150.0,98.0,3.0,39.0,10.0,never_married,not_student,M,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,36949,1,0.6876990064679906
